FECHA,HORA ,Severidad,TIPO_SINIESTRO,TOTAL DE FALLECIDOS,TOTAL DE HERIDOS
16/7/2023,20:00:00,GRAVE,CHOQUE LATERAL,0,1
16/7/2023,18:50:00,GRAVE,COLISIÓN,0,1
16/7/2023,19:50:00,GRAVE,COLISIÓN,0,7
18/7/2023,09:00:00,LEVE,PERDIDA DE CARRIL,0,0
18/7/2023,09:20:00,GRAVE,CHOQUE FRONTAL,0,3
19/7/2023,11:25:00,GRAVE,CHOQUE LATERAL,0,1
20/7/2023,09:20:00,GRAVE,CHOQUE LATERAL,0,1
20/7/2023,20:00:00,GRAVE,PERDIDA DE CARRIL,0,2
21/7/2023,08:10:00,LEVE,ATIPICO,0,0
21/7/2023,20:00:00,GRAVE,ATROPELLO,0,1
21/7/2023,16:10:00,GRAVE,CHOQUE LATERAL,0,1
22/7/2023,10:45:00,GRAVE,CHOQUE LATERAL,0,2
22/7/2023,22:30:00,LEVE,CHOQUE POR ALC,0,0
23/7/2023,09:41:00,FATAL,CHOQUE LATERAL,1,0
24/7/2023,07:05:00,GRAVE,CHOQUE LATERAL,0,1
24/7/2023,13:20:00,GRAVE,CHOQUE POR ALC,0,1
25/7/2023,18:20:00,LEVE,ESTRELLAMIENTO,0,0
26/7/2023,12:05:00,FATAL,CHOQUE FRONTAL,1,0
28/7/2023,23:00:00,GRAVE,ATROPELLO,0,1
29/7/2023,12:20:00,GRAVE,ROZAMIENTO,0,1
29/7/2023,19:15:00,GRAVE,CHOQUE LATERAL,0,1
30/7/2023,19:50:00,GRAVE,CHOQUE FRONTAL,0,2
31/7/2023,16:00:00,GRAVE,CHOQUE LATERAL,0,4
1/8/2023,12:10:00,GRAVE,VOLCAMIENTO,0,2
1/8/2023,18:45:00,GRAVE,PERDIDA DE CARRIL,0,1
2/8/2023,06:00:00,GRAVE,CHOQUE FRONTAL,0,5
3/8/2023,18:30:00,GRAVE,ROZAMIENTO,0,6
3/8/2023,19:15:00,LEVE,PERDIDA DE CARRIL,0,0
5/8/2023,04:35:00,FATAL,CHOQUE FRONTAL,1,0
6/8/2023,21:31:00,GRAVE,ATROPELLO,0,1
6/8/2023,18:44:00,GRAVE,ATROPELLO,0,2
8/8/2023,12:05:00,LEVE,CHOQUE LATERAL,0,0
8/8/2023,06:30:00,GRAVE,ATROPELLO,0,1
9/8/2023,21:50:00,FATAL,PERDIDA DE CARRIL,1,1
10/8/2023,16:30:00,GRAVE,CHOQUE LATERAL,0,1
10/8/2023,19:00:00,LEVE,CHOQUE FRONTAL,0,0
10/8/2023,18:00:00,GRAVE,CHOQUE LATERAL,0,1
10/8/2023,23:05:00,GRAVE,ATROPELLO,0,1
11/8/2023,05:34:00,GRAVE,ROZAMIENTO,0,1
11/8/2023,18:29:00,GRAVE,CHOQUE LATERAL,0,1
11/8/2023,16:54:00,GRAVE,ATROPELLO,0,2
12/8/2023,20:04:00,LEVE,ESTRELLAMIENTO,0,0
13/8/2023,02:50:00,LEVE,CHOQUE FRONTAL,0,0
13/8/2023,11:40:00,GRAVE,PERDIDA DE CARRIL,0,1
13/8/2023,13:35:00,GRAVE,CHOQUE LATERAL,0,3
13/8/2023,17:45:00,GRAVE,ATROPELLO,0,1
14/8/2023,21:00:00,GRAVE,PERDIDA DE CARRIL,0,2
16/8/2023,06:50:00,LEVE,CHOQUE LATERAL,0,0
16/8/2023,09:00:00,LEVE,PERDIDA DE CARRIL,0,0
16/8/2023,15:00:00,GRAVE,CHOQUE POR ALC,0,2
16/8/2023,20:50:00,FATAL,CHOQUE FRONTAL,1,0
17/8/2023,12:40:00,GRAVE,CHOQUE POR ALC,0,2
18/8/2023,13:30:00,GRAVE,PERDIDA DE CARRIL,0,1
18/8/2023,19:20:00,GRAVE,ESTRELLAMIENTO,0,3
20/8/2023,16:00:00,GRAVE,CHOQUE POR ALC,0,2
21/8/2023,11:15:00,GRAVE,CHOQUE LATERAL,0,1
22/8/2023,21:50:00,GRAVE,CHOQUE POR ALC,0,3
23/8/2023,19:10:00,GRAVE,VOLCAMIENTO,0,1
23/8/2023,18:30:00,GRAVE,ROZAMIENTO,0,2
24/8/2023,23:05:00,LEVE,CHOQUE POR ALC,0,0
24/8/2023,19:40:00,LEVE,PERDIDA DE CARRIL,0,0
24/8/2023,22:04:00,GRAVE,PERDIDA DE CARRIL,0,2
25/8/2023,05:50:00,LEVE,ESTRELLAMIENTO,0,0
25/8/2023,07:40:00,GRAVE,PERDIDA DE CARRIL,0,1
25/8/2023,07:30:00,LEVE,VOLCAMIENTO,0,0
26/8/2023,13:25:00,GRAVE,ROZAMIENTO,0,1
26/8/2023,13:50:00,LEVE,VOLCAMIENTO,0,0
26/8/2023,20:10:00,GRAVE,VOLCAMIENTO,0,1
26/8/2023,21:20:00,GRAVE,ATROPELLO,0,3
28/8/2023,03:45:00,LEVE,PERDIDA DE CARRIL,0,0
31/8/2023,12:40:00,LEVE,CHOQUE LATERAL,0,0
31/8/2023,22:50:00,GRAVE,PERDIDA DE CARRIL,0,1
2/9/2023,13:24:00,GRAVE,CHOQUE LATERAL,0,1
2/9/2023,21:04:00,LEVE,CHOQUE LATERAL,0,0
2/9/2023,18:50:00,LEVE,CHOQUE LATERAL,0,0
3/9/2023,00:36:00,GRAVE,VOLCAMIENTO,0,1
3/9/2023,23:35:00,LEVE,ROZAMIENTO,0,0
3/9/2023,14:25:00,LEVE,ROZAMIENTO,0,0
3/9/2023,15:02:00,GRAVE,ATROPELLO,0,5
4/9/2023,14:25:00,LEVE,PERDIDA DE CARRIL,0,0
4/9/2023,13:18:00,LEVE,CHOQUE POR ALC,0,0
4/9/2023,16:21:00,GRAVE,PERDIDA DE CARRIL,0,2
4/9/2023,16:30:00,GRAVE,CHOQUE FRONTAL,0,1
4/9/2023,20:03:00,GRAVE,CHOQUE LATERAL,0,1
5/9/2023,23:50:00,GRAVE,CAÍDA DE PASAJERO,0,1
7/9/2023,15:20:00,FATAL,ATROPELLO,1,10
7/9/2023,17:00:00,GRAVE,ESTRELLAMIENTO,0,1
8/9/2023,12:41:00,LEVE,ROZAMIENTO,0,0
8/9/2023,09:50:00,GRAVE,PERDIDA DE CARRIL,0,1
8/9/2023,14:00:00,GRAVE,CHOQUE LATERAL,0,1
9/9/2023,15:40:00,LEVE,COLISIÓN,0,0
9/9/2023,20:50:00,FATAL,CHOQUE FRONTAL,1,0
10/9/2023,16:00:00,GRAVE,CHOQUE LATERAL,0,3
11/9/2023,15:59:00,GRAVE,CHOQUE LATERAL,0,1
11/9/2023,14:30:00,GRAVE,CHOQUE LATERAL,0,1
12/9/2023,17:10:00,GRAVE,CHOQUE FRONTAL,0,3
12/9/2023,19:10:00,GRAVE,ROZAMIENTO,0,1
13/9/2023,15:40:00,GRAVE,CHOQUE FRONTAL,0,1
14/9/2023,19:45:00,LEVE,CHOQUE POR ALC,0,0
15/9/2023,04:50:00,LEVE,ESTRELLAMIENTO,0,0
16/9/2023,06:45:00,GRAVE,CHOQUE LATERAL,0,1
17/9/2023,02:50:00,GRAVE,CHOQUE FRONTAL,0,5
17/9/2023,10:00:00,GRAVE,ATROPELLO,0,1
17/9/2023,20:40:00,GRAVE,CAÍDA DE PASAJERO,0,1
17/9/2023,20:40:00,GRAVE,CHOQUE LATERAL,0,2
17/9/2023,18:05:00,GRAVE,PERDIDA DE CARRIL,0,4
18/9/2023,14:28:00,LEVE,COLISIÓN,0,0
19/9/2023,10:50:00,LEVE,CHOQUE POR ALC,0,0
19/9/2023,17:10:00,GRAVE,PERDIDA DE CARRIL,0,1
20/9/2023,07:25:00,GRAVE,ATROPELLO,0,1
20/9/2023,15:30:00,GRAVE,ATROPELLO,0,1
20/9/2023,22:20:00,LEVE,ESTRELLAMIENTO,0,0
21/9/2023,02:00:00,GRAVE,PERDIDA DE CARRIL,0,1
21/9/2023,10:10:00,GRAVE,CHOQUE LATERAL,0,1
21/9/2023,19:00:00,GRAVE,COLISIÓN,0,2
22/9/2023,12:30:00,GRAVE,ATIPICO,0,4
23/9/2023,11:04:00,GRAVE,CHOQUE LATERAL,0,1
23/9/2023,16:55:00,LEVE,ESTRELLAMIENTO,0,0
24/9/2023,23:30:00,GRAVE,CHOQUE LATERAL,0,1
25/9/2023,14:50:00,FATAL,PERDIDA DE CARRIL,1,1
26/9/2023,13:20:00,LEVE,ESTRELLAMIENTO,0,0
26/9/2023,16:47:00,GRAVE,CHOQUE POR ALC,0,1
27/9/2023,19:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
28/9/2023,20:00:00,LEVE,ESTRELLAMIENTO,0,0
29/9/2023,14:00:00,GRAVE,ROZAMIENTO,0,1
30/9/2023,16:20:00,GRAVE,ATROPELLO,0,1
30/9/2023,18:40:00,LEVE,CHOQUE POR ALC,0,0
1/10/2023,00:25:00,FATAL,ESTRELLAMIENTO,1,0
1/10/2023,19:15:00,GRAVE,ROZAMIENTO,0,1
1/10/2023,18:30:00,LEVE,PERDIDA DE CARRIL,0,0
1/10/2023,22:30:00,LEVE,PERDIDA DE CARRIL,0,0
2/10/2023,07:15:00,GRAVE,ATROPELLO,0,1
2/10/2023,07:00:00,GRAVE,CHOQUE LATERAL,0,1
2/10/2023,15:00:00,GRAVE,CHOQUE LATERAL,0,2
3/10/2023,04:10:00,GRAVE,PERDIDA DE CARRIL,0,3
3/10/2023,13:00:00,LEVE,PERDIDA DE CARRIL,0,0
4/10/2023,11:30:00,GRAVE,CHOQUE LATERAL,0,1
4/10/2023,14:00:00,GRAVE,CHOQUE LATERAL,0,2
4/10/2023,17:50:00,GRAVE,CHOQUE LATERAL,0,1
4/10/2023,19:40:00,GRAVE,CHOQUE FRONTAL,0,1
6/10/2023,22:05:00,FATAL,COLISIÓN,1,4
7/10/2023,03:45:00,FATAL,CHOQUE POR ALC,1,0
7/10/2023,03:37:00,FATAL,PERDIDA DE CARRIL,1,0
7/10/2023,20:19:00,GRAVE,ATROPELLO,0,2
7/10/2023,23:17:00,LEVE,PERDIDA DE CARRIL,0,0
8/10/2023,11:45:00,LEVE,CHOQUE POR ALC,0,0
9/10/2023,18:56:00,LEVE,ESTRELLAMIENTO,0,0
11/10/2023,19:45:00,GRAVE,CHOQUE POR ALC,0,2
12/10/2023,13:50:00,GRAVE,ATROPELLO,0,3
12/10/2023,13:40:00,GRAVE,CHOQUE POR ALC,0,2
12/10/2023,23:55:00,GRAVE,CHOQUE LATERAL,0,1
13/10/2023,05:50:00,GRAVE,CHOQUE LATERAL,0,1
13/10/2023,19:50:00,LEVE,PERDIDA DE CARRIL,0,0
14/10/2023,21:40:00,GRAVE,CHOQUE LATERAL,0,2
15/10/2023,08:00:00,GRAVE,CHOQUE LATERAL,0,1
16/10/2023,00:02:00,LEVE,ROZAMIENTO,0,0
16/10/2023,21:04:00,FATAL,CHOQUE FRONTAL,1,0
17/10/2023,22:35:00,GRAVE,ESTRELLAMIENTO,0,1
19/10/2023,11:22:00,GRAVE,CHOQUE POR ALC,0,2
19/10/2023,21:01:00,LEVE,ESTRELLAMIENTO,0,0
19/10/2023,22:20:00,LEVE,PERDIDA DE CARRIL,0,0
20/10/2023,18:35:00,GRAVE,CHOQUE POR ALC,0,1
20/10/2023,19:30:00,LEVE,ROZAMIENTO,0,0
20/10/2023,20:45:00,LEVE,COLISIÓN,0,0
21/10/2023,16:43:00,GRAVE,CHOQUE LATERAL,0,1
21/10/2023,18:15:00,GRAVE,ATROPELLO,0,1
21/10/2023,16:27:00,GRAVE,ESTRELLAMIENTO,0,3
24/10/2023,17:15:00,GRAVE,CHOQUE POR ALC,0,1
26/10/2023,06:40:00,LEVE,CHOQUE LATERAL,0,0
27/10/2023,18:50:00,GRAVE,ESTRELLAMIENTO,0,2
28/10/2023,08:00:00,GRAVE,ATROPELLO,0,2
28/10/2023,23:58:00,LEVE,PERDIDA DE CARRIL,0,0
28/10/2023,23:00:00,LEVE,PERDIDA DE CARRIL,0,0
28/10/2023,21:40:00,GRAVE,CHOQUE FRONTAL,0,3
28/10/2023,12:10:00,LEVE,PERDIDA DE CARRIL,0,0
29/10/2023,18:24:00,LEVE,CHOQUE FRONTAL,0,0
1/11/2023,05:10:00,GRAVE,CHOQUE FRONTAL,0,1
2/11/2023,17:10:00,GRAVE,PERDIDA DE CARRIL,0,1
2/11/2023,14:20:00,LEVE,PERDIDA DE CARRIL,0,0
3/11/2023,16:20:00,GRAVE,CHOQUE LATERAL,0,2
4/11/2023,06:00:00,GRAVE,PERDIDA DE CARRIL,0,1
4/11/2023,05:40:00,FATAL,CHOQUE LATERAL,1,1
4/11/2023,20:00:00,GRAVE,PERDIDA DE CARRIL,0,4
5/11/2023,16:31:00,LEVE,CHOQUE LATERAL,0,0
5/11/2023,06:10:00,LEVE,PERDIDA DE CARRIL,0,0
6/11/2023,15:42:00,GRAVE,VOLCAMIENTO,0,1
6/11/2023,22:25:00,GRAVE,CHOQUE LATERAL,0,2
7/11/2023,17:30:00,GRAVE,ROZAMIENTO,0,2
9/11/2023,15:25:00,GRAVE,PERDIDA DE CARRIL,0,2
9/11/2023,23:15:00,LEVE,ESTRELLAMIENTO,0,0
10/11/2023,13:10:00,GRAVE,PERDIDA DE CARRIL,0,1
10/11/2023,17:55:00,LEVE,CHOQUE POR ALC,0,0
11/11/2023,22:30:00,GRAVE,CHOQUE LATERAL,0,2
11/11/2023,19:40:00,LEVE,CHOQUE POR ALC,0,0
11/11/2023,20:40:00,LEVE,CHOQUE POR ALC,0,0
12/11/2023,04:00:00,LEVE,PERDIDA DE CARRIL,0,0
12/11/2023,02:00:00,LEVE,PERDIDA DE CARRIL,0,0
13/11/2023,02:00:00,GRAVE,PERDIDA DE CARRIL,0,1
14/11/2023,10:35:00,GRAVE,PERDIDA DE CARRIL,0,1
14/11/2023,22:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
16/11/2023,11:42:00,GRAVE,PERDIDA DE CARRIL,0,5
17/11/2023,07:20:00,GRAVE,ROZAMIENTO,0,1
17/11/2023,20:00:00,LEVE,ATIPICO,0,0
19/11/2023,05:00:00,GRAVE,ESTRELLAMIENTO,0,2
19/11/2023,05:25:00,FATAL,CHOQUE POR ALC,1,0
19/11/2023,19:20:00,FATAL,PERDIDA DE CARRIL,1,1
22/11/2023,16:00:00,GRAVE,CHOQUE LATERAL,0,2
23/11/2023,16:45:00,GRAVE,PERDIDA DE CARRIL,0,1
24/11/2023,21:45:00,FATAL,CHOQUE FRONTAL,1,0
24/11/2023,11:30:00,GRAVE,ATROPELLO,0,1
26/11/2023,06:00:00,GRAVE,ESTRELLAMIENTO,0,1
26/11/2023,18:10:00,LEVE,ESTRELLAMIENTO,0,0
27/11/2023,18:05:00,GRAVE,CHOQUE LATERAL,0,1
27/11/2023,16:00:00,GRAVE,CHOQUE LATERAL,0,3
27/11/2023,22:06:00,GRAVE,PERDIDA DE CARRIL,0,1
29/11/2023,04:40:00,LEVE,ROZAMIENTO,0,0
1/12/2023,08:20:00,LEVE,ATIPICO,0,0
1/12/2023,21:50:00,GRAVE,CAÍDA DE PASAJERO,0,2
1/12/2023,19:15:00,GRAVE,ESTRELLAMIENTO,0,1
2/12/2023,15:30:00,GRAVE,ESTRELLAMIENTO,0,2
2/12/2023,22:20:00,GRAVE,CAÍDA DE PASAJERO,0,1
2/12/2023,20:40:00,GRAVE,CAÍDA DE PASAJERO,0,1
3/12/2023,13:45:00,LEVE,PERDIDA DE CARRIL,0,0
3/12/2023,21:50:00,GRAVE,VOLCAMIENTO,0,2
4/12/2023,19:30:00,GRAVE,ROZAMIENTO,0,1
4/12/2023,19:30:00,GRAVE,ATROPELLO,0,1
5/12/2023,11:12:00,GRAVE,CHOQUE LATERAL,0,1
5/12/2023,20:45:00,GRAVE,CHOQUE FRONTAL,0,2
5/12/2023,18:40:00,GRAVE,CHOQUE LATERAL,0,1
6/12/2023,00:40:00,LEVE,CHOQUE LATERAL,0,0
6/12/2023,22:00:00,GRAVE,ROZAMIENTO,0,1
7/12/2023,10:47:00,LEVE,CHOQUE LATERAL,0,0
7/12/2023,16:43:00,GRAVE,CHOQUE LATERAL,0,2
9/12/2023,08:50:00,GRAVE,CHOQUE LATERAL,0,1
9/12/2023,20:10:00,GRAVE,CHOQUE POR ALC,0,2
9/12/2023,23:41:00,LEVE,ROZAMIENTO,0,0
10/12/2023,04:35:00,LEVE,ESTRELLAMIENTO,0,0
10/12/2023,11:00:00,GRAVE,CAÍDA DE PASAJERO,0,2
11/12/2023,16:15:00,LEVE,CHOQUE LATERAL,0,0
12/12/2023,19:20:00,GRAVE,CAÍDA DE PASAJERO,0,1
13/12/2023,14:50:00,GRAVE,PERDIDA DE CARRIL,0,1
14/12/2023,03:30:00,GRAVE,VOLCAMIENTO,0,1
15/12/2023,09:20:00,GRAVE,CHOQUE LATERAL,0,1
16/12/2023,16:26:00,GRAVE,CHOQUE POR ALC,0,1
16/12/2023,02:30:00,LEVE,PERDIDA DE CARRIL,0,0
16/12/2023,03:40:00,LEVE,CHOQUE POR ALC,0,0
18/12/2023,19:30:00,GRAVE,CHOQUE LATERAL,0,1
19/12/2023,18:00:00,GRAVE,CHOQUE LATERAL,0,1
20/12/2023,07:35:00,LEVE,PERDIDA DE CARRIL,0,0
22/12/2023,01:15:00,GRAVE,PERDIDA DE CARRIL,0,2
22/12/2023,23:30:00,GRAVE,ESTRELLAMIENTO,0,1
23/12/2023,23:09:00,GRAVE,ATROPELLO,0,2
24/12/2023,14:00:00,LEVE,PERDIDA DE CARRIL,0,0
28/12/2023,16:29:00,LEVE,ROZAMIENTO,0,0
28/12/2023,17:40:00,GRAVE,COLISIÓN,0,4
29/12/2023,17:00:00,GRAVE,CHOQUE LATERAL,0,1
30/12/2023,06:30:00,GRAVE,CHOQUE LATERAL,0,1
30/12/2023,18:45:00,GRAVE,CHOQUE LATERAL,0,1
31/12/2023,12:00:00,GRAVE,CHOQUE LATERAL,0,2
31/12/2023,19:30:00,GRAVE,VOLCAMIENTO,0,1
1/1/2024,23:20:00,GRAVE,ESTRELLAMIENTO,0,2
1/1/2024,19:50:00,GRAVE,CHOQUE POR ALC,0,1
2/1/2024,06:30:00,GRAVE,CAÍDA DE PASAJERO,0,2
7/1/2024,05:15:00,LEVE,PERDIDA DE CARRIL,0,0
7/1/2024,14:00:00,GRAVE,CHOQUE LATERAL,0,1
7/1/2024,19:30:00,GRAVE,PERDIDA DE CARRIL,0,1
7/1/2024,23:45:00,LEVE,PERDIDA DE CARRIL,0,0
8/1/2024,11:00:00,GRAVE,CHOQUE LATERAL,0,2
9/1/2024,09:52:00,LEVE,CHOQUE LATERAL,0,0
9/1/2024,17:15:00,GRAVE,CHOQUE LATERAL,0,1
10/1/2024,11:45:00,GRAVE,CHOQUE POR ALC,0,1
11/1/2024,21:41:00,GRAVE,PERDIDA DE CARRIL,0,3
12/1/2024,20:15:00,GRAVE,CAÍDA DE PASAJERO,0,1
13/1/2024,14:30:00,LEVE,PERDIDA DE CARRIL,0,0
13/1/2024,13:30:00,LEVE,CHOQUE POR ALC,0,0
14/1/2024,16:13:00,LEVE,CHOQUE LATERAL,0,0
14/1/2024,19:00:00,GRAVE,PERDIDA DE CARRIL,0,2
15/1/2024,09:40:00,GRAVE,CAÍDA DE PASAJERO,0,1
15/1/2024,15:50:00,LEVE,ROZAMIENTO,0,0
15/1/2024,19:30:00,GRAVE,CAÍDA DE PASAJERO,0,2
15/1/2024,18:38:00,GRAVE,CHOQUE LATERAL,0,2
16/1/2024,22:40:00,GRAVE,CHOQUE LATERAL,0,2
19/1/2024,23:35:00,GRAVE,PERDIDA DE CARRIL,0,1
20/1/2024,00:05:00,GRAVE,CHOQUE LATERAL,0,1
20/1/2024,16:45:00,GRAVE,CHOQUE POR ALC,0,1
21/1/2024,06:00:00,LEVE,PERDIDA DE CARRIL,0,0
24/1/2024,19:15:00,GRAVE,ESTRELLAMIENTO,0,1
25/1/2024,19:12:00,LEVE,CHOQUE LATERAL,0,0
25/1/2024,16:48:00,FATAL,CHOQUE LATERAL,1,1
25/1/2024,21:00:00,GRAVE,ATROPELLO,0,1
27/1/2024,16:53:00,FATAL,CHOQUE LATERAL,1,2
27/1/2024,19:20:00,LEVE,PERDIDA DE CARRIL,0,0
29/1/2024,16:00:00,LEVE,CHOQUE LATERAL,0,0
30/1/2024,16:00:00,LEVE,ESTRELLAMIENTO,0,0
31/1/2024,14:30:00,LEVE,PERDIDA DE CARRIL,0,0
1/2/2024,17:00:00,GRAVE,CHOQUE POR ALC,0,1
1/2/2024,19:35:00,LEVE,ATROPELLO,0,0
4/2/2024,06:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
4/2/2024,15:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
4/2/2024,20:36:00,FATAL,ESTRELLAMIENTO,1,0
4/2/2024,20:10:00,GRAVE,ATROPELLO,0,2
6/2/2024,17:57:00,GRAVE,CHOQUE LATERAL,0,1
8/2/2024,19:15:00,GRAVE,ESTRELLAMIENTO,0,2
9/2/2024,05:40:00,FATAL,CHOQUE FRONTAL,1,12
10/2/2024,04:30:00,GRAVE,PERDIDA DE CARRIL,0,1
10/2/2024,08:00:00,GRAVE,CHOQUE LATERAL,0,2
10/2/2024,20:31:00,LEVE,PERDIDA DE CARRIL,0,0
10/2/2024,21:00:00,LEVE,CHOQUE POR ALC,0,0
11/2/2024,00:45:00,GRAVE,ESTRELLAMIENTO,0,1
11/2/2024,18:30:00,GRAVE,PERDIDA DE CARRIL,0,4
11/2/2024,14:20:00,GRAVE,ESTRELLAMIENTO,0,2
12/2/2024,03:00:00,LEVE,ESTRELLAMIENTO,0,0
12/2/2024,17:30:00,GRAVE,CHOQUE LATERAL,0,1
13/2/2024,04:50:00,GRAVE,PERDIDA DE CARRIL,0,1
13/2/2024,06:30:00,FATAL,PERDIDA DE CARRIL,1,0
13/2/2024,08:10:00,LEVE,PERDIDA DE CARRIL,0,0
13/2/2024,02:40:00,LEVE,CHOQUE LATERAL,0,0
13/2/2024,12:50:00,FATAL,CHOQUE FRONTAL,1,0
14/2/2024,20:30:00,GRAVE,ROZAMIENTO,0,1
16/2/2024,23:00:00,GRAVE,CHOQUE POR ALC,0,1
17/2/2024,07:30:00,LEVE,CHOQUE LATERAL,0,0
18/2/2024,19:47:00,LEVE,ROZAMIENTO,0,0
20/2/2024,17:20:00,LEVE,CHOQUE POR ALC,0,0
21/2/2024,03:30:00,LEVE,VOLCAMIENTO,0,0
22/2/2024,16:30:00,GRAVE,CHOQUE POR ALC,0,1
23/2/2024,20:30:00,GRAVE,PERDIDA DE CARRIL,0,1
25/2/2024,03:15:00,GRAVE,PERDIDA DE CARRIL,0,2
25/2/2024,09:00:00,GRAVE,CHOQUE LATERAL,0,1
25/2/2024,18:50:00,LEVE,PERDIDA DE CARRIL,0,0
27/2/2024,14:10:00,GRAVE,CHOQUE LATERAL,0,5
28/2/2024,12:30:00,LEVE,CHOQUE LATERAL,0,0
29/2/2024,11:40:00,GRAVE,CHOQUE LATERAL,0,2
29/2/2024,19:00:00,GRAVE,CHOQUE LATERAL,0,2
29/2/2024,13:10:00,LEVE,CHOQUE LATERAL,0,0
1/3/2024,20:45:00,LEVE,CHOQUE POR ALC,0,0
1/3/2024,19:07:00,GRAVE,CHOQUE POR ALC,0,2
2/3/2024,03:16:00,FATAL,CHOQUE LATERAL,1,0
2/3/2024,17:10:00,GRAVE,CHOQUE POR ALC,0,1
3/3/2024,01:30:00,LEVE,PERDIDA DE CARRIL,0,0
3/3/2024,16:30:00,GRAVE,CAÍDA DE PASAJERO,0,2
3/3/2024,01:00:00,LEVE,PERDIDA DE CARRIL,0,0
3/3/2024,23:30:00,GRAVE,PERDIDA DE CARRIL,0,1
5/3/2024,12:00:00,GRAVE,CHOQUE POR ALC,0,3
6/3/2024,19:50:00,LEVE,PERDIDA DE CARRIL,0,0
7/3/2024,16:30:00,GRAVE,PERDIDA DE CARRIL,0,2
7/3/2024,21:35:00,GRAVE,ATROPELLO,0,2
8/3/2024,08:40:00,GRAVE,CHOQUE POR ALC,0,1
8/3/2024,12:50:00,GRAVE,CHOQUE LATERAL,0,2
9/3/2024,10:15:00,GRAVE,CHOQUE LATERAL,0,2
9/3/2024,21:00:00,LEVE,CHOQUE LATERAL,0,0
9/3/2024,17:00:00,GRAVE,PERDIDA DE CARRIL,0,1
9/3/2024,12:15:00,GRAVE,CHOQUE LATERAL,0,3
10/3/2024,10:40:00,GRAVE,PERDIDA DE CARRIL,0,2
10/3/2024,19:02:00,LEVE,CHOQUE POR ALC,0,0
12/3/2024,13:00:00,GRAVE,CHOQUE LATERAL,0,2
12/3/2024,21:16:00,FATAL,ATROPELLO,1,0
15/3/2024,21:15:00,LEVE,ESTRELLAMIENTO,0,0
15/3/2024,21:55:00,LEVE,CHOQUE POR ALC,0,0
16/3/2024,10:28:00,GRAVE,CHOQUE POR ALC,0,1
16/3/2024,19:00:00,FATAL,CHOQUE POR ALC,1,0
16/3/2024,21:00:00,GRAVE,ESTRELLAMIENTO,0,3
17/3/2024,19:00:00,LEVE,CHOQUE LATERAL,0,0
17/3/2024,19:05:00,GRAVE,ATROPELLO,0,1
18/3/2024,12:20:00,GRAVE,CHOQUE LATERAL,0,1
18/3/2024,23:10:00,GRAVE,CHOQUE FRONTAL,0,3
19/3/2024,12:03:00,GRAVE,CHOQUE LATERAL,0,2
20/3/2024,02:55:00,GRAVE,ESTRELLAMIENTO,0,1
21/3/2024,11:15:00,GRAVE,CHOQUE LATERAL,0,4
21/3/2024,15:15:00,LEVE,COLISIÓN,0,0
22/3/2024,23:00:00,GRAVE,CHOQUE LATERAL,0,2
23/3/2024,12:45:00,LEVE,PERDIDA DE CARRIL,0,0
23/3/2024,22:30:00,GRAVE,PERDIDA DE CARRIL,0,2
23/3/2024,19:00:00,GRAVE,CHOQUE POR ALC,0,2
24/3/2024,20:30:00,GRAVE,PERDIDA DE CARRIL,0,2
27/3/2024,09:21:00,GRAVE,PERDIDA DE CARRIL,0,1
27/3/2024,17:40:00,LEVE,CHOQUE LATERAL,0,0
28/3/2024,18:29:00,GRAVE,CHOQUE POR ALC,0,3
28/3/2024,10:50:00,GRAVE,CHOQUE LATERAL,0,1
29/3/2024,01:10:00,LEVE,PERDIDA DE CARRIL,0,0
29/3/2024,19:30:00,LEVE,CHOQUE LATERAL,0,0
29/3/2024,07:30:00,GRAVE,PERDIDA DE CARRIL,0,11
29/3/2024,18:12:00,LEVE,ESTRELLAMIENTO,0,0
30/3/2024,11:10:00,GRAVE,CAÍDA DE PASAJERO,0,1
30/3/2024,23:00:00,GRAVE,VOLCAMIENTO,0,1
1/4/2024,23:35:00,LEVE,PERDIDA DE CARRIL,0,0
1/4/2024,19:45:00,GRAVE,CHOQUE LATERAL,0,3
3/4/2024,19:00:00,FATAL,CAÍDA DE PASAJERO,1,0
4/4/2024,04:40:00,GRAVE,VOLCAMIENTO,0,1
4/4/2024,09:55:00,GRAVE,CHOQUE POR ALC,0,2
6/4/2024,22:02:00,GRAVE,CHOQUE FRONTAL,0,1
7/4/2024,07:10:00,GRAVE,ESTRELLAMIENTO,0,1
8/4/2024,12:50:00,GRAVE,VOLCAMIENTO,0,1
8/4/2024,13:45:00,LEVE,CHOQUE POR ALC,0,0
9/4/2024,17:45:00,LEVE,CHOQUE LATERAL,0,0
12/4/2024,15:35:00,GRAVE,CHOQUE FRONTAL,0,2
13/4/2024,20:30:00,GRAVE,CHOQUE FRONTAL,0,1
14/4/2024,08:10:00,GRAVE,CHOQUE LATERAL,0,1
15/4/2024,02:02:00,LEVE,PERDIDA DE CARRIL,0,0
16/4/2024,21:30:00,GRAVE,CHOQUE FRONTAL,0,1
17/4/2024,18:30:00,GRAVE,PERDIDA DE CARRIL,0,2
